s,X,Y,phi,U,V
149.900000,-0.882812,0.914062,0.040172,0.000000,0.000000
149.900000,-0.882812,0.929688,0.032109,0.000000,0.000000
149.900000,-0.882812,0.945312,0.024065,0.000000,0.000000
149.900000,-0.882812,0.960938,0.016036,0.000000,0.000000
149.900000,-0.882812,0.976562,0.008016,0.000000,0.000000
149.900000,-0.867188,0.023438,1.870768,0.000000,0.000000
149.900000,-0.867188,0.039062,1.744161,0.000000,0.000000
149.900000,-0.867188,0.054688,1.622466,0.000000,0.000000
149.900000,-0.867188,0.070312,1.507406,0.000000,0.000000
149.900000,-0.867188,0.085938,1.400074,0.000000,0.000000
149.900000,-0.867188,0.101562,1.300983,0.000000,0.000000
149.900000,-0.867188,0.117188,1.210188,0.000000,0.000000
149.900000,-0.867188,0.132812,1.127415,0.000000,0.000000
149.900000,-0.867188,0.148438,1.052183,0.000000,0.000000
149.900000,-0.867188,0.164062,0.983901,0.000000,0.000000
149.900000,-0.867188,0.179688,0.921932,0.000000,0.000000
149.900000,-0.867188,0.195312,0.865644,0.000000,0.000000
149.900000,-0.867188,0.210938,0.814434,0.000000,0.000000
149.900000,-0.867188,0.226562,0.767745,0.000000,0.000000
149.900000,-0.867188,0.242188,0.725070,0.000000,0.000000
