s,X,Y,phi,U,V
9.990000,-0.898438,1.453125,-0.877300,0.000000,0.000000
9.990000,-0.898438,1.484375,-0.883978,0.000000,0.000000
9.990000,-0.898438,1.515625,-0.890725,0.000000,0.000000
9.990000,-0.898438,1.546875,-0.897545,0.000000,0.000000
9.990000,-0.898438,1.578125,-0.904441,0.000000,0.000000
9.990000,-0.898438,1.609375,-0.911414,0.000000,0.000000
9.990000,-0.898438,1.640625,-0.918466,0.000000,0.000000
9.990000,-0.898438,1.671875,-0.925594,0.000000,0.000000
9.990000,-0.898438,1.703125,-0.932795,0.000000,0.000000
9.990000,-0.898438,1.734375,-0.940067,0.000000,0.000000
9.990000,-0.898438,1.765625,-0.947404,0.000000,0.000000
9.990000,-0.898438,1.796875,-0.954801,0.000000,0.000000
9.990000,-0.898438,1.828125,-0.962250,0.000000,0.000000
9.990000,-0.898438,1.859375,-0.969744,0.000000,0.000000
9.990000,-0.898438,1.890625,-0.977275,0.000000,0.000000
9.990000,-0.898438,1.921875,-0.984834,0.000000,0.000000
9.990000,-0.898438,1.953125,-0.992412,0.000000,0.000000
9.990000,-0.882812,0.046875,0.798618,0.000000,0.000000
9.990000,-0.882812,0.078125,0.607465,0.000000,0.000000
9.990000,-0.882812,0.109375,0.433600,0.000000,0.000000
9.990000,-0.882812,0.140625,0.280170,0.000000,0.000000
9.990000,-0.882812,0.171875,0.147310,0.000000,0.000000
9.990000,-0.882812,0.203125,0.033414,0.000000,0.000000
9.990000,-0.882812,0.234375,-0.063861,0.000000,0.000000
9.990000,-0.882812,0.265625,-0.146982,0.000000,0.000000
9.990000,-0.882812,0.296875,-0.218237,0.000000,0.000000
9.990000,-0.882812,0.328125,-0.279612,0.000000,0.000000
9.990000,-0.882812,0.359375,-0.332777,0.000000,0.000000
9.990000,-0.882812,0.390625,-0.379106,0.000000,0.000000
9.990000,-0.882812,0.421875,-0.419726,0.000000,0.000000
9.990000,-0.882812,0.453125,-0.455554,0.000000,0.000000
9.990000,-0.882812,0.484375,-0.487339,0.000000,0.000000
9.990000,-0.882812,0.515625,-0.515695,0.000000,0.000000
9.990000,-0.882812,0.546875,-0.541127,0.000000,0.000000
9.990000,-0.882812,0.578125,-0.564054,0.000000,0.000000
9.990000,-0.882812,0.609375,-0.584824,0.000000,0.000000
9.990000,-0.882812,0.640625,-0.603731,0.000000,0.000000
9.990000,-0.882812,0.671875,-0.621022,0.000000,0.000000
9.990000,-0.882812,0.703125,-0.636907,0.000000,0.000000
9.990000,-0.882812,0.734375,-0.651567,0.000000,0.000000
9.990000,-0.882812,0.765625,-0.665157,0.000000,0.000000
